"Date" "EurUsd" "UsdJpy" "GbpUsd"
"2006-03-08" 1.19270539283752 117.819999694824 1.73680460453033
"2006-03-09" 1.19040536880493 118.199996948242 1.73580980300903
"2006-03-10" 1.19110012054443 119 1.72631072998047
"2006-03-13" 1.19670188426971 118.660003662109 1.73580980300903
"2006-03-14" 1.20189416408539 117.680000305176 1.7469996213913
"2006-03-15" 1.20710253715515 117.519996643066 1.74770188331604
"2006-03-16" 1.21749293804169 116.879997253418 1.75678992271423
"2006-03-17" 1.21920001506805 115.910003662109 1.75651228427887
"2006-03-20" 1.21629345417023 116.370002746582 1.75571048259735
"2006-03-21" 1.21080029010773 117.220001220703 1.74910795688629
"2006-03-22" 1.20790445804596 116.870002746582 1.74678587913513
"2006-03-23" 1.19720327854156 117.830001831055 1.73430454730988
"2006-03-24" 1.20349979400635 117.449996948242 1.74258530139923
